,image_filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
44,2008_000144.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
45,2008_000149.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46,2008_000162.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,2008_000182.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,2008_000107.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,2008_000105.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2008_000103.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2008_000120.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2008_000131.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2008_000123.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2008_000080.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,2008_000089.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56,2008_000075.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2008_000074.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2008_000073.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,2008_000009.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,2008_000028.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2008_000016.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,2008_000033.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2008_000015.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2008_000019.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,2007_009938.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66,2007_009832.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2007_009889.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,2007_009923.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69,2007_009897.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70,2007_009807.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71,2007_009794.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,2007_009817.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2007_009759.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2007_009841.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
75,2007_009764.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2007_009911.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2007_009901.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
78,2007_009899.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79,2007_009947.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,2007_009779.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
81,2007_009950.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
82,2007_009788.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2007_009684.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
84,2007_009691.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
85,2007_009665.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
86,2007_009724.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87,2007_009709.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2007_009630.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
89,2007_009687.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,2007_009654.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91,2007_009706.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,2007_009649.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
93,2007_009618.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94,2007_009756.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
95,2007_009655.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
96,2007_009750.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
97,2007_009521.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
98,2007_009554.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
99,2007_009533.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2007_009550.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101,2007_009592.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
102,2007_009580.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,2007_009605.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,2007_009562.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105,2007_009527.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2007_009435.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
107,2007_009464.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108,2007_009607.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2007_009422.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2007_009597.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,2007_009458.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2007_009436.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2007_009594.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,2007_009446.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,2007_009295.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
116,2007_009209.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
117,2007_009258.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,2007_009323.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2007_009252.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
120,2007_009346.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,2007_009322.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
122,2007_009245.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
123,2007_009331.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
124,2007_009221.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,2007_009327.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
126,2007_009251.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
127,2007_009392.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2007_009348.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2007_009216.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
130,2007_009413.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
131,2007_009320.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
132,2007_009419.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,2007_009088.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2007_009139.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
135,2007_009015.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2007_008980.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,2007_008927.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138,2007_009030.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2007_008897.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
140,2007_008945.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
141,2007_008944.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142,2007_008932.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
143,2007_008821.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
144,2007_009052.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
145,2007_009082.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146,2007_008964.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
147,2007_008973.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,2007_009096.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2007_009068.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
150,2007_008994.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
151,2007_008948.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
152,2007_009084.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
153,2007_008714.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2007_008543.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
155,2007_008547.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
156,2007_008802.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
157,2007_008708.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
158,2007_008722.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159,2007_008575.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,2007_008778.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,2007_008526.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
162,2007_008571.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2007_008815.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,2007_008747.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2007_008801.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
166,2007_008596.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
167,2007_008670.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2007_008764.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2007_008645.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2007_008407.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
171,2007_008374.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
172,2007_008204.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
173,2007_008307.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
174,2007_008222.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,2007_008339.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,2007_008403.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177,2007_008140.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,2007_008415.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
179,2007_008218.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180,2007_008260.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
181,2007_008468.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
182,2007_008219.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,2007_008256.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
184,2007_008203.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,2007_008430.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
186,2007_008142.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
187,2007_008072.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
188,2007_007902.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
189,2007_007836.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190,2007_007996.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
191,2007_008085.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2007_007947.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,2007_008051.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2007_007908.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2007_008106.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
196,2007_007948.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
197,2007_008043.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
198,2007_007891.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199,2007_008084.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2007_007881.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201,2007_007849.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
202,2007_007930.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203,2007_008110.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
204,2007_007878.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
205,2007_007890.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206,2007_007772.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,2007_007688.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
208,2007_007783.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
209,2007_007818.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2007_007748.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
211,2007_007795.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
212,2007_007773.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2007_007621.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
214,2007_007649.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
215,2007_007585.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
216,2007_007624.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
217,2007_007698.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2007_007651.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
219,2007_007534.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220,2007_007726.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
221,2007_007810.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
222,2007_007591.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2007_007815.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
224,2007_007481.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2007_007387.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226,2007_007470.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2007_007417.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
228,2007_007341.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229,2007_007498.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
230,2007_007530.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
231,2007_007477.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2007_007447.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
233,2007_007414.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
234,2007_007523.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2007_007415.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
236,2007_007524.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,2007_007493.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
238,2007_007398.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
239,2007_007480.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,2007_007432.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
241,2007_007355.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
242,2007_007230.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243,2007_007195.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
244,2007_007168.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245,2007_007203.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
246,2007_007235.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247,2007_007130.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
248,2007_007109.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
249,2007_007211.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250,2007_007165.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
251,2007_007196.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252,2007_007250.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,2007_007021.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
254,2007_007098.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255,2007_007154.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
256,2007_007084.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2007_007048.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
258,2007_006841.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
259,2007_006865.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2007_006899.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,2007_007003.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2007_006866.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
263,2007_006900.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2007_007007.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
265,2007_006944.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
266,2007_006946.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
